Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
cluster_1_x_name,GO Biological Processes,19,GO:0018107,peptidyl-threonine phosphorylation,19_GO:0008152 metabolic process,-2.1,7.4,4.1,30244,67,183,3,1.6,0.94,596|5587|27347,BCL2|PRKD1|STK39,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0060193,positive regulation of lipase activity,19_GO:0065007 biological regulation,-2.1,7.4,4.1,30244,67,183,3,1.6,0.94,2099|2260|5156,ESR1|FGFR1|PDGFRA,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0046854,phosphatidylinositol phosphate biosynthetic process,19_GO:0008152 metabolic process,-2.1,7.4,4.1,30244,67,183,3,1.6,0.94,5287|8395|8503,PIK3C2B|PIP5K1B|PIK3R3,-1.2
cluster_1_x_name,KEGG Pathway,24,hsa04720,Long-term potentiation,,-2.1,7.4,4.1,30244,67,183,3,1.6,0.94,2904|5530|23236,GRIN2B|PPP3CA|PLCB1,-1.2
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-1169091,Activation of NF-kappaB in B cells,,-2.1,7.4,4.1,30244,67,183,3,1.6,0.94,4792|5970|8945,NFKBIA|RELA|BTRC,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0050728,negative regulation of inflammatory response,19_GO:0048519 negative regulation of biological process,-2.1,4.1,3.4,30244,202,183,5,2.7,1.2,348|2268|2534|4088|7525,APOE|FGR|FYN|SMAD3|YES1,-1.2
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-114608,Platelet degranulation,,-2.1,5.1,3.7,30244,129,183,4,2.2,1.1,2335|7040|7094|29789,FN1|TGFB1|TLN1|OLA1,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0006661,phosphatidylinositol biosynthetic process,19_GO:0008152 metabolic process,-2.1,5.1,3.7,30244,129,183,4,2.2,1.1,5287|5728|8395|8503,PIK3C2B|PTEN|PIP5K1B|PIK3R3,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0009755,hormone-mediated signaling pathway,19_GO:0050896 response to stimulus,-2.1,5.1,3.6,30244,130,183,4,2.2,1.1,1655|2099|5241|8289,DDX5|ESR1|PGR|ARID1A,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0032200,telomere organization,19_GO:0009987 cellular process,-2.1,5.1,3.6,30244,130,183,4,2.2,1.1,898|2547|54617|84444,CCNE1|XRCC6|INO80|DOT1L,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0009952,anterior/posterior pattern specification,19_GO:0032502 developmental process,-2.1,4.1,3.4,30244,204,183,5,2.7,1.2,4088|6497|8861|10818|89780,SMAD3|SKI|LDB1|FRS2|WNT3A,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:1904377,positive regulation of protein localization to cell periphery,19_GO:0051179 localization,-2.1,7.3,4.1,30244,68,183,3,1.6,0.94,4035|5581|89780,LRP1|PRKCE|WNT3A,-1.2
cluster_1_x_name,WikiPathways,27,WP1545,miRNAs involved in DNA damage response,,-2.1,7.3,4.1,30244,68,183,3,1.6,0.94,595|898|1026,CCND1|CCNE1|CDKN1A,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0010721,negative regulation of cell development,19_GO:0032502 developmental process,-2.1,3.5,3.3,30244,287,183,6,3.3,1.3,5530|5728|6259|6497|6833|89780,PPP3CA|PTEN|RYK|SKI|ABCC8|WNT3A,-1.2
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,,-2.1,4,3.4,30244,205,183,5,2.7,1.2,2904|5571|23236|51422|83988,GRIN2B|PRKAG1|PLCB1|PRKAG2|NCALD,-1.2
cluster_1_x_name,GeDiPNet,37,GDP03633,Inflammatory Bowel Disease,,-2.1,4,3.4,30244,205,183,5,2.7,1.2,3663|4088|7040|79068|80824,IRF5|SMAD3|TGFB1|FTO|DUSP16,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0010948,negative regulation of cell cycle process,19_GO:0048519 negative regulation of biological process,-2.1,3.4,3.2,30244,289,183,6,3.3,1.3,595|596|1026|5728|23376|84444,CCND1|BCL2|CDKN1A|PTEN|UFL1|DOT1L,-1.2
cluster_1_x_name,WikiPathways,27,WP707,DNA damage response,,-2.1,7.2,4,30244,69,183,3,1.6,0.94,595|898|1026,CCND1|CCNE1|CDKN1A,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0010611,regulation of cardiac muscle hypertrophy,19_GO:0032501 multicellular organismal process,-2.1,7.2,4,30244,69,183,3,1.6,0.94,4088|4205|5530,SMAD3|MEF2A|PPP3CA,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0061371,determination of heart left/right asymmetry,19_GO:0032502 developmental process,-2.1,7.2,4,30244,69,183,3,1.6,0.94,1855|4088|89780,DVL1|SMAD3|WNT3A,-1.2
cluster_1_x_name,Canonical Pathways,11,M121,PID MTOR 4PATHWAY,,-2.1,7.2,4,30244,69,183,3,1.6,0.94,898|6720|79109,CCNE1|SREBF1|MAPKAP1,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0051055,negative regulation of lipid biosynthetic process,19_GO:0048519 negative regulation of biological process,-2.1,7.2,4,30244,69,183,3,1.6,0.94,348|23411|150094,APOE|SIRT1|SIK1,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0099565,"chemical synaptic transmission, postsynaptic",19_GO:0032501 multicellular organismal process,-2.1,7.2,4,30244,69,183,3,1.6,0.94,2904|4988|5530,GRIN2B|OPRM1|PPP3CA,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0007249,I-kappaB kinase/NF-kappaB signaling,19_GO:0050896 response to stimulus,-2.1,7.2,4,30244,69,183,3,1.6,0.94,2534|4792|5970,FYN|NFKBIA|RELA,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0014015,positive regulation of gliogenesis,19_GO:0032502 developmental process,-2.1,7.2,4,30244,69,183,3,1.6,0.94,1605|7040|23376,DAG1|TGFB1|UFL1,-1.2
cluster_1_x_name,KEGG Pathway,24,hsa05031,Amphetamine addiction,,-2.1,7.2,4,30244,69,183,3,1.6,0.94,2904|5530|23411,GRIN2B|PPP3CA|SIRT1,-1.2
cluster_1_x_name,GeDiPNet,37,GDP05219,Nonorganic Psychosis,,-2.1,7.2,4,30244,69,183,3,1.6,0.94,4205|4988|7040,MEF2A|OPRM1|TGFB1,-1.2
cluster_1_x_name,KEGG Pathway,24,hsa04650,Natural killer cell mediated cytotoxicity,,-2.1,5,3.6,30244,132,183,4,2.2,1.1,2534|4773|5530|8503,FYN|NFATC2|PPP3CA|PIK3R3,-1.2
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-5576891,Cardiac conduction,,-2.1,5,3.6,30244,132,183,4,2.2,1.1,490|3767|4881|10060,ATP2B1|KCNJ11|NPR1|ABCC9,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0051168,nuclear export,19_GO:0051179 localization,-2.1,5,3.6,30244,132,183,4,2.2,1.1,7040|7329|7514|80824,TGFB1|UBE2I|XPO1|DUSP16,-1.2
cluster_1_x_name,GeDiPNet,37,GDP06692,Speech Disorders,,-2.1,5,3.6,30244,132,183,4,2.2,1.1,51|1593|5728|7040,ACOX1|CYP27A1|PTEN|TGFB1,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0015711,organic anion transport,19_GO:0051179 localization,-2.1,3,3.1,30244,380,183,7,3.8,1.4,348|2697|6541|6542|6581|10864|28232,APOE|GJA1|SLC7A1|SLC7A2|SLC22A3|SLC22A7|SLCO3A1,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0007041,lysosomal transport,19_GO:0051179 localization,-2.1,5,3.6,30244,133,183,4,2.2,1.1,154|164|4035|22906,ADRB2|AP1G1|LRP1|TRAK1,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0060560,developmental growth involved in morphogenesis,19_GO:0040007 growth,-2.1,5,3.6,30244,133,183,4,2.2,1.1,1855|2099|6259|89780,DVL1|ESR1|RYK|WNT3A,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0019722,calcium-mediated signaling,19_GO:0050896 response to stimulus,-2.1,5,3.6,30244,133,183,4,2.2,1.1,2904|4773|5530|83988,GRIN2B|NFATC2|PPP3CA|NCALD,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0050922,negative regulation of chemotaxis,19_GO:0040011 locomotion,-2.1,7.1,4,30244,70,183,3,1.6,0.94,1843|6259|89780,DUSP1|RYK|WNT3A,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0003143,embryonic heart tube morphogenesis,19_GO:0032502 developmental process,-2.1,7.1,4,30244,70,183,3,1.6,0.94,1855|4088|89780,DVL1|SMAD3|WNT3A,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0061912,selective autophagy,19_GO:0008152 metabolic process,-2.1,7.1,4,30244,70,183,3,1.6,0.94,987|7040|23376,LRBA|TGFB1|UFL1,-1.2
cluster_1_x_name,KEGG Pathway,24,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,,-2.1,7.1,4,30244,70,183,3,1.6,0.94,1445|4792|5970,CSK|NFKBIA|RELA,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:0010876,lipid localization,19_GO:0051179 localization,-2.1,3,3.1,30244,382,183,7,3.8,1.4,348|857|6720|8204|10864|28232|114881,APOE|CAV1|SREBF1|NRIP1|SLC22A7|SLCO3A1|OSBPL7,-1.2
cluster_1_x_name,GO Biological Processes,19,GO:1902903,regulation of supramolecular fiber organization,19_GO:0050789 regulation of biological process,-2.1,3,3.1,30244,382,183,7,3.8,1.4,348|4088|5217|5581|10152|10174|10979,APOE|SMAD3|PFN2|PRKCE|ABI2|SORBS3|FERMT2,-1.2
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,,-2,4.9,3.6,30244,134,183,4,2.2,1.1,2335|7040|7094|29789,FN1|TGFB1|TLN1|OLA1,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:0003208,cardiac ventricle morphogenesis,19_GO:0032502 developmental process,-2,7,3.9,30244,71,183,3,1.6,0.94,4624|7040|7049,MYH6|TGFB1|TGFBR3,-1.1
cluster_1_x_name,WikiPathways,27,WP4906,3q29 copy number variation syndrome,,-2,7,3.9,30244,71,183,3,1.6,0.94,7040|8503|23411,TGFB1|PIK3R3|SIRT1,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:1903201,regulation of oxidative stress-induced cell death,19_GO:0050896 response to stimulus,-2,7,3.9,30244,71,183,3,1.6,0.94,2534|23411|135112,FYN|SIRT1|NCOA7,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:0002702,positive regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-2,4.9,3.5,30244,135,183,4,2.2,1.1,3663|4292|7040|23411,IRF5|MLH1|TGFB1|SIRT1,-1.1
cluster_1_x_name,GeDiPNet,37,GDP05847,Polycystic Ovary Syndrome,,-2,3.9,3.3,30244,211,183,5,2.7,1.2,596|857|3643|5728|8572,BCL2|CAV1|INSR|PTEN|PDLIM4,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-2,3,3.1,30244,387,183,7,3.8,1.4,164|1398|2268|3663|4292|7040|23411,AP1G1|CRK|FGR|IRF5|MLH1|TGFB1|SIRT1,-1.1
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-162599,Late Phase of HIV Life Cycle,,-2,4.9,3.5,30244,136,183,4,2.2,1.1,905|7514|8178|23327,CCNT2|XPO1|ELL|NEDD4L,-1.1
cluster_1_x_name,KEGG Pathway,24,hsa04210,Apoptosis,,-2,4.9,3.5,30244,136,183,4,2.2,1.1,596|4792|5970|8503,BCL2|NFKBIA|RELA|PIK3R3,-1.1
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-1483257,Phospholipid metabolism,,-2,3.9,3.3,30244,212,183,5,2.7,1.2,5287|5728|5868|8395|8503,PIK3C2B|PTEN|RAB5A|PIP5K1B|PIK3R3,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:0071222,cellular response to lipopolysaccharide,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2,3.9,3.3,30244,212,183,5,2.7,1.2,4792|4846|5581|5970|7040,NFKBIA|NOS3|PRKCE|RELA|TGFB1,-1.1
cluster_1_x_name,GeDiPNet,37,GDP01037,Carcinoma  Of The Head And Neck,,-2,6.9,3.9,30244,72,183,3,1.6,0.94,595|898|5728,CCND1|CCNE1|PTEN,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:0030072,peptide hormone secretion,19_GO:0051179 localization,-2,6.9,3.9,30244,72,183,3,1.6,0.94,358|5581|6720,AQP1|PRKCE|SREBF1,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:0009064,glutamine family amino acid metabolic process,19_GO:0008152 metabolic process,-2,6.9,3.9,30244,72,183,3,1.6,0.94,1373|4846|23576,CPS1|NOS3|DDAH1,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:0014743,regulation of muscle hypertrophy,19_GO:0032501 multicellular organismal process,-2,6.9,3.9,30244,72,183,3,1.6,0.94,4088|4205|5530,SMAD3|MEF2A|PPP3CA,-1.1
cluster_1_x_name,WikiPathways,27,WP5304,Cholesterol metabolism,,-2,6.9,3.9,30244,72,183,3,1.6,0.94,348|1593|4035,APOE|CYP27A1|LRP1,-1.1
cluster_1_x_name,Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-2,2.4,2.9,30244,691,183,10,5.5,1.7,595|898|1026|1031|4292|5529|7329|7514|8945|10783,CCND1|CCNE1|CDKN1A|CDKN2C|MLH1|PPP2R5E|UBE2I|XPO1|BTRC|NEK6,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:0055080,monoatomic cation homeostasis,19_GO:0042592 homeostatic process,-2,2.7,3,30244,486,183,8,4.4,1.5,348|490|596|857|887|6558|57130|79901,APOE|ATP2B1|BCL2|CAV1|CCKBR|SLC12A2|ATP13A1|CYBRD1,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:0051056,regulation of small GTPase mediated signal transduction,19_GO:0050896 response to stimulus,-2,3.3,3.2,30244,298,183,6,3.3,1.3,348|1398|1785|4650|57580|79109,APOE|CRK|DNM2|MYO9B|PREX1|MAPKAP1,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:0045661,regulation of myoblast differentiation,19_GO:0032502 developmental process,-2,6.8,3.9,30244,73,183,3,1.6,0.94,7040|8289|23236,TGFB1|ARID1A|PLCB1,-1.1
cluster_1_x_name,GO Biological Processes,19,GO:0031016,pancreas development,19_GO:0032502 developmental process,-2,6.8,3.9,30244,73,183,3,1.6,0.94,2696|3643|6934,GIPR|INSR|TCF7L2,-1.1
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,-22,21,20,30244,524,57,21,37,6.4,857|1398|1445|1500|1785|2060|2099|2260|2335|2534|2904|3643|3728|4846|5241|5581|5747|7525|8503|8660|10818,CAV1|CRK|CSK|CTNND1|DNM2|EPS15|ESR1|FGFR1|FN1|FYN|GRIN2B|INSR|JUP|NOS3|PGR|PRKCE|PTK2|YES1|PIK3R3|IRS2|FRS2,-18
cluster_1_x_name_MCODE_ALL,WikiPathways,27,WP3888,VEGFA-VEGFR2 signaling,,-16,20,17,30244,432,57,16,28,6,154|857|1398|1445|1500|2060|2335|2534|2697|4792|4846|5581|5747|5868|5970|10818,ADRB2|CAV1|CRK|CSK|CTNND1|EPS15|FN1|FYN|GJA1|NFKBIA|NOS3|PRKCE|PTK2|RAB5A|RELA|FRS2,-13
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0032870,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-15,17,16,30244,505,57,16,28,6,490|857|1398|1445|1655|2099|3643|5241|5581|5747|5970|8289|8503|8660|23236|23411,ATP2B1|CAV1|CRK|CSK|DDX5|ESR1|INSR|PGR|PRKCE|PTK2|RELA|ARID1A|PIK3R3|IRS2|PLCB1|SIRT1,-12
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0009725,response to hormone,19_GO:0050896 response to stimulus,-15,12,14,30244,788,57,18,32,6.2,490|857|1398|1445|1605|1655|2099|3643|4846|5241|5581|5747|5970|8289|8503|8660|23236|23411,ATP2B1|CAV1|CRK|CSK|DAG1|DDX5|ESR1|INSR|NOS3|PGR|PRKCE|PTK2|RELA|ARID1A|PIK3R3|IRS2|PLCB1|SIRT1,-11
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:1901652,response to peptide,19_GO:0050896 response to stimulus,-14,17,15,30244,459,57,15,26,5.8,154|857|1398|1445|1605|2534|2697|3643|4792|5747|5970|8503|8660|23236|23411,ADRB2|CAV1|CRK|CSK|DAG1|FYN|GJA1|INSR|NFKBIA|PTK2|RELA|PIK3R3|IRS2|PLCB1|SIRT1,-11
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0007167,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-14,14,14,30244,628,57,16,28,6,154|1398|1655|2260|2268|2534|3643|5747|6497|7525|8503|8660|10818|10979|23236|23411,ADRB2|CRK|DDX5|FGFR1|FGR|FYN|INSR|PTK2|SKI|YES1|PIK3R3|IRS2|FRS2|FERMT2|PLCB1|SIRT1,-11
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0071417,cellular response to organonitrogen compound,19_GO:0050896 response to stimulus,-13,13,13,30244,596,57,15,26,5.8,154|857|1129|1398|1445|1785|2534|2697|3643|3728|5747|5970|8503|8660|23236,ADRB2|CAV1|CHRM2|CRK|CSK|DNM2|FYN|GJA1|INSR|JUP|PTK2|RELA|PIK3R3|IRS2|PLCB1,-9.8
cluster_1_x_name_MCODE_ALL,WikiPathways,27,WP51,Regulation of actin cytoskeleton,,-13,35,18,30244,150,57,10,18,5,1129|1398|1445|2260|2335|3672|5287|5747|8395|8503,CHRM2|CRK|CSK|FGFR1|FN1|ITGA1|PIK3C2B|PTK2|PIP5K1B|PIK3R3,-9.8
cluster_1_x_name_MCODE_ALL,Canonical Pathways,11,M124,PID CXCR4 PATHWAY,,-13,48,20,30244,100,57,9,16,4.8,1398|1445|2268|2534|3672|5747|7525|8503|23236,CRK|CSK|FGR|FYN|ITGA1|PTK2|YES1|PIK3R3|PLCB1,-9.8
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-12,13,13,30244,621,57,15,26,5.8,490|857|1398|1445|2268|2335|2534|3672|4846|5581|5747|5868|7094|7525|8503,ATP2B1|CAV1|CRK|CSK|FGR|FN1|FYN|ITGA1|NOS3|PRKCE|PTK2|RAB5A|TLN1|YES1|PIK3R3,-9.6
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-12,13,13,30244,635,57,15,26,5.8,154|857|1129|1398|1445|1785|2534|2697|3643|3728|5747|5970|8503|8660|23236,ADRB2|CAV1|CHRM2|CRK|CSK|DNM2|FYN|GJA1|INSR|JUP|PTK2|RELA|PIK3R3|IRS2|PLCB1,-9.5
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:1901653,cellular response to peptide,19_GO:0050896 response to stimulus,-12,20,15,30244,313,57,12,21,5.4,154|857|1398|1445|2534|2697|3643|5747|5970|8503|8660|23236,ADRB2|CAV1|CRK|CSK|FYN|GJA1|INSR|PTK2|RELA|PIK3R3|IRS2|PLCB1,-9.5
cluster_1_x_name_MCODE_ALL,WikiPathways,27,WP4659,Gastrin signaling pathway,,-12,42,19,30244,115,57,9,16,4.8,1026|1398|2534|4792|5581|5747|5970|7525|8503,CDKN1A|CRK|FYN|NFKBIA|PRKCE|PTK2|RELA|YES1|PIK3R3,-9.3
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,,-12,16,14,30244,433,57,13,23,5.6,1026|1445|2099|2260|2335|2534|6934|7094|7525|8503|8660|9612|10818,CDKN1A|CSK|ESR1|FGFR1|FN1|FYN|TCF7L2|TLN1|YES1|PIK3R3|IRS2|NCOR2|FRS2,-9.2
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-12,13,13,30244,568,57,14,25,5.7,857|1398|2260|2268|2335|3643|4846|5581|5747|7329|8503|8660|10979|23411,CAV1|CRK|FGFR1|FGR|FN1|INSR|NOS3|PRKCE|PTK2|UBE2I|PIK3R3|IRS2|FERMT2|SIRT1,-9.1
cluster_1_x_name_MCODE_ALL,Canonical Pathways,11,M186,PID PDGFRB PATHWAY,,-12,37,18,30244,129,57,9,16,4.8,1398|1445|1785|2268|2534|5581|5868|7525|8503,CRK|CSK|DNM2|FGR|FYN|PRKCE|RAB5A|YES1|PIK3R3,-9
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-11,13,12,30244,593,57,14,25,5.7,857|1398|2260|2268|2335|3643|4846|5581|5747|7329|8503|8660|10979|23411,CAV1|CRK|FGFR1|FGR|FN1|INSR|NOS3|PRKCE|PTK2|UBE2I|PIK3R3|IRS2|FERMT2|SIRT1,-8.8
cluster_1_x_name_MCODE_ALL,Canonical Pathways,11,M92,PID ANGIOPOIETIN RECEPTOR PATHWAY,,-11,76,23,30244,49,57,7,12,4.3,1026|1398|2335|2534|4846|5747|5970,CDKN1A|CRK|FN1|FYN|NOS3|PTK2|RELA,-8.8
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0048518 positive regulation of biological process,-11,14,13,30244,482,57,13,23,5.6,857|1398|1445|1605|1785|2335|2534|3728|5581|5970|7525|8289|10979,CAV1|CRK|CSK|DAG1|DNM2|FN1|FYN|JUP|PRKCE|RELA|YES1|ARID1A|FERMT2,-8.8
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-11,12,12,30244,608,57,14,25,5.7,857|1398|2260|2268|2335|3643|4846|5581|5747|7329|8503|8660|10979|23411,CAV1|CRK|FGFR1|FGR|FN1|INSR|NOS3|PRKCE|PTK2|UBE2I|PIK3R3|IRS2|FERMT2|SIRT1,-8.7
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0071363,cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-11,14,13,30244,489,57,13,23,5.6,857|1398|1655|2260|2534|3643|5747|5970|6497|7525|10818|10979|23411,CAV1|CRK|DDX5|FGFR1|FYN|INSR|PTK2|RELA|SKI|YES1|FRS2|FERMT2|SIRT1,-8.7
cluster_1_x_name_MCODE_ALL,WikiPathways,27,WP138,Androgen receptor signaling pathway,,-11,47,19,30244,91,57,8,14,4.6,857|1026|5747|5970|7329|8554|9612|23411,CAV1|CDKN1A|PTK2|RELA|UBE2I|PIAS1|NCOR2|SIRT1,-8.6
cluster_1_x_name_MCODE_ALL,Canonical Pathways,11,M50,PID PTP1B PATHWAY,,-11,71,22,30244,52,57,7,12,4.3,857|1398|1445|2268|2534|3643|7525,CAV1|CRK|CSK|FGR|FYN|INSR|YES1,-8.6
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0071407,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-11,14,13,30244,500,57,13,23,5.6,490|857|1129|1605|1655|1785|2099|3728|5241|8204|8289|8945|23236,ATP2B1|CAV1|CHRM2|DAG1|DDX5|DNM2|ESR1|JUP|PGR|NRIP1|ARID1A|BTRC|PLCB1,-8.6
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0042327,positive regulation of phosphorylation,19_GO:0048518 positive regulation of biological process,-11,10,11,30244,773,57,15,26,5.8,154|857|1026|1445|1605|2260|2268|2534|2547|3643|5747|7525|8503|10979|23411,ADRB2|CAV1|CDKN1A|CSK|DAG1|FGFR1|FGR|FYN|XRCC6|INSR|PTK2|YES1|PIK3R3|FERMT2|SIRT1,-8.6
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0070848,response to growth factor,19_GO:0050896 response to stimulus,-11,13,12,30244,521,57,13,23,5.6,857|1398|1655|2260|2534|3643|5747|5970|6497|7525|10818|10979|23411,CAV1|CRK|DDX5|FGFR1|FYN|INSR|PTK2|RELA|SKI|YES1|FRS2|FERMT2|SIRT1,-8.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-11,13,12,30244,523,57,13,23,5.6,154|1026|1445|1605|2260|2268|2547|3643|5747|7329|8945|10979|23411,ADRB2|CDKN1A|CSK|DAG1|FGFR1|FGR|XRCC6|INSR|PTK2|UBE2I|BTRC|FERMT2|SIRT1,-8.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-11,13,12,30244,529,57,13,23,5.6,154|857|1785|2060|2268|2534|3643|5581|5747|5868|6857|7525|84251,ADRB2|CAV1|DNM2|EPS15|FGR|FYN|INSR|PRKCE|PTK2|RAB5A|SYT1|YES1|SGIP1,-8.4
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0050896 response to stimulus,-11,15,13,30244,418,57,12,21,5.4,154|1398|2260|2268|2534|3643|5747|7525|8503|8660|10818|23236,ADRB2|CRK|FGFR1|FGR|FYN|INSR|PTK2|YES1|PIK3R3|IRS2|FRS2|PLCB1,-8.3
cluster_1_x_name_MCODE_ALL,GO Biological Processes,19,GO:0071396,cellular response to lipid,19_GO:0050896 response to stimulus,-11,13,12,30244,537,57,13,23,5.6,490|1605|1655|2099|4792|4846|5241|5581|5970|7525|8204|8289|23236,ATP2B1|DAG1|DDX5|ESR1|NFKBIA|NOS3|PGR|PRKCE|RELA|YES1|NRIP1|ARID1A|PLCB1,-8.3
cluster_1_x_name_MCODE_ALL,WikiPathways,27,WP437,EGF/EGFR signaling pathway,,-11,29,16,30244,162,57,9,16,4.8,857|1398|1445|2060|2697|4846|5287|5747|5868,CAV1|CRK|CSK|EPS15|GJA1|NOS3|PIK3C2B|PTK2|RAB5A,-8.3
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",,-11,40,17,30244,106,57,8,14,4.6,2099|2260|2534|3643|8395|8503|8660|10818,ESR1|FGFR1|FYN|INSR|PIP5K1B|PIK3R3|IRS2|FRS2,-8.2
cluster_1_x_name_MCODE_ALL,GeDiPNet,37,GDP04398,Mammary Neoplasms,,-11,12,12,30244,552,57,13,23,5.6,857|2099|2260|2335|2697|4792|4846|5241|5970|6201|7514|8204|23411,CAV1|ESR1|FGFR1|FN1|GJA1|NFKBIA|NOS3|PGR|RELA|RPS7|XPO1|NRIP1|SIRT1,-8.2
cluster_1_x_name_MCODE_ALL,Reactome Gene Sets,6,R-HSA-422475,Axon guidance,,-11,12,12,30244,553,57,13,23,5.6,1605|1785|2260|2534|2904|3672|5747|6201|7094|7525|8503|8660|10818,DAG1|DNM2|FGFR1|FYN|GRIN2B|ITGA1|PTK2|RPS7|TLN1|YES1|PIK3R3|IRS2|FRS2,-8.2
